#    Num. of WP
    690
#    ID    WP_x[m]         WP_y[m]          Velocity[m/s]			CUT_Flag[1:down, 2:up]		area_type
   471     -46526.0116     -14694.9757          2.0753	0 0
   472     -46526.3598     -14697.1202          2.1864	0 0
   473     -46526.6391     -14699.1944          2.0976	0 0
   474     -46526.8867     -14701.2221          1.8594	0 0
   475     -46527.4355     -14703.2243          1.6454	0 0
   476     -46528.8579     -14704.6662          1.5006	0 0
   477     -46528.3976     -14705.3655         -0.9783	0 0
   478     -46529.5787     -14704.1764          1.2417	0 0
   479     -46529.5526     -14702.1560          0.6367	0 0
   480     -46529.1335     -14699.9653          1.5343	0 0
   481     -46528.8091     -14697.6851          2.1746	0 0
   482     -46528.5024     -14695.4913          2.2197	0 0
   483     -46528.1923     -14693.2505          2.2270	0 0
   484     -46527.8467     -14691.0721          2.2234	0 0
   485     -46527.4664     -14688.9220          2.1663	0 0
   486     -46527.1024     -14686.7133          2.1284	0 0
   487     -46526.7777     -14684.5487          2.1766	0 0
   488     -46526.3959     -14682.4408          2.1868	0 0
   489     -46526.0469     -14680.3271          2.0365	0 0
   490     -46525.6969     -14678.1552          2.1868	0 0
   491     -46525.3683     -14675.9834          2.1773	0 0
   492     -46525.0210     -14673.7749          2.3361	0 0
   493     -46524.6877     -14671.3757          2.5105	0 0
   494     -46524.2822     -14669.0019          2.1889	0 0
   495     -46523.8909     -14666.9384          1.9699	0 0
   496     -46523.5939     -14664.9417          1.9836	0 0
   497     -46523.3173     -14662.8958          1.4344	0 0
   498     -46523.6629     -14660.8566          1.1797	0 0
   499     -46522.0306     -14662.0454         -1.2829	0 0
   500     -46523.6878     -14661.7572          1.3053	0 0
   501     -46525.1567     -14662.6915          1.1539	0 0
   502     -46525.8243     -14664.6363          1.2444	0 0
   503     -46526.2069     -14666.7408          2.0695	0 0
   504     -46526.5698     -14668.8223          2.0363	0 0
   505     -46527.0014     -14671.0833          1.7947	0 0
   506     -46527.3048     -14673.0686          2.2108	0 0
   507     -46527.5851     -14675.3893          2.3094	0 0
   508     -46527.9868     -14677.7058          2.3442	0 0
   509     -46528.3724     -14679.9799          2.3252	0 0
   510     -46528.7010     -14682.2392          2.3615	0 0
   511     -46529.0774     -14684.5081          2.1769	0 0
   512     -46529.4495     -14686.7480          2.2835	0 0
   513     -46529.8199     -14689.0047          2.4083	0 0
   514     -46530.1524     -14691.2201          2.0990	0 0
   515     -46530.5068     -14693.4623          2.2054	0 0
   516     -46530.8615     -14695.5996          2.1088	0 0
   517     -46531.1766     -14697.7629          2.1506	0 0
   518     -46531.5320     -14699.8086          2.0339	0 0
   519     -46531.9204     -14701.9607          1.7034	0 0
   520     -46532.8764     -14703.8968          1.4378	0 0
   521     -46534.8496     -14704.7455          1.1280	0 0
   522     -46532.6402     -14704.8839         -1.1934	0 0
